Purchase Order,Vendor/Supplier,Product,Variant,SKU,Barcode,Supplier Code,ASIN,minimum_stock_quantity,Date 1,Weight,Total Weight,Weight Unit,Status,Received at,Retail Price,In Stock,Qty Ordered,Pack Size,Qty (packs) Ordered,Cost (base),Total Cost (base),Cost (supplier currency),Total Cost (supplier currency)
T2842,Vuori Clothing,Collins Chino Pant | Tobacco,Tobacco / 34,V433TOB034,843084184842,,,,,15.2,45.6,oz,delivered,03/24/2021 at 16:38,89.00,196,3,N/A,N/A,,,,
T2842,Vuori Clothing,Collins Chino Pant | Tobacco,Tobacco / 36,V433TOB036,843084184859,,,,,15.2,45.6,oz,delivered,03/24/2021 at 16:38,89.00,110,3,N/A,N/A,,,,
T2842,Vuori Clothing,Collins Chino Pant | Tobacco,Tobacco / 38,V433TOB038,843084184866,,,,,15.2,30.4,oz,delivered,03/24/2021 at 16:38,89.00,37,2,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Ocean Shibori,Ocean Shibori / L,VW104OSHLRG,843084186075,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:38,48.00,210,3,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Ocean Shibori,Ocean Shibori / M,VW104OSHMED,843084186068,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:38,48.00,419,4,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Ocean Shibori,Ocean Shibori / S,VW104OSHSML,843084186051,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:38,48.00,370,4,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Ocean Shibori,Ocean Shibori / XL,VW104OSHXLG,843084186082,,,,,2.4,4.8,oz,delivered,03/24/2021 at 16:38,48.00,91,2,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Ocean Shibori,Ocean Shibori / XS,VW104OSHXSM,843084186044,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:38,48.00,100,3,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Sierra,Sierra / L,VW104SIELRG,843084186129,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:38,48.00,210,3,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Sierra,Sierra / M,VW104SIEMED,843084186112,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:38,48.00,206,4,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Sierra,Sierra / S,VW104SIESML,843084186105,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:38,48.00,158,4,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Sierra,Sierra / XL,VW104SIEXLG,843084186136,,,,,2.4,4.8,oz,delivered,03/24/2021 at 16:38,48.00,85,2,N/A,N/A,,,,
T2842,Vuori Clothing,Yosemite Bra | Sierra,Sierra / XS,VW104SIEXSM,843084186099,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:38,48.00,42,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Black Camo,Black Camo / L,VW108BCMLRG,843084186174,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,271,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Black Camo,Black Camo / M,VW108BCMMED,843084186167,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,722,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Black Camo,Black Camo / S,VW108BCMSML,843084186150,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,766,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Black Camo,Black Camo / XL,VW108BCMXLG,843084186181,,,,,3.2,6.4,oz,delivered,03/24/2021 at 16:38,44.00,61,2,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Black Camo,Black Camo / XS,VW108BCMXSM,843084186143,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,272,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Sierra Heather,Sierra Heather / L,VW108HISLRG,843084186228,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,256,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Sierra Heather,Sierra Heather / M,VW108HISMED,843084186211,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,600,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Sierra Heather,Sierra Heather / S,VW108HISSML,843084186204,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,596,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Sierra Heather,Sierra Heather / XL,VW108HISXLG,843084186235,,,,,3.2,6.4,oz,delivered,03/24/2021 at 16:38,44.00,56,2,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Sierra Heather,Sierra Heather / XS,VW108HISXSM,843084186198,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,192,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Platinum Heather,Platinum Heather / L,VW108HPTLRG,843084186327,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,273,3,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Platinum Heather,Platinum Heather / M,VW108HPTMED,843084186310,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,702,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Platinum Heather,Platinum Heather / S,VW108HPTSML,843084186303,,,,,3.2,12.8,oz,delivered,03/24/2021 at 16:38,44.00,689,4,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Platinum Heather,Platinum Heather / XL,VW108HPTXLG,843084186334,,,,,3.2,6.4,oz,delivered,03/24/2021 at 16:38,44.00,63,2,N/A,N/A,,,,
T2842,Vuori Clothing,Lux Performance Tank | Platinum Heather,Platinum Heather / XS,VW108HPTXSM,843084186297,,,,,3.2,9.6,oz,delivered,03/24/2021 at 16:38,44.00,237,3,N/A,N/A,,,,
T2842,Vuori Clothing,Daydream Crew | Ink Heather,Ink Heather / L,VW133HINLRG,843084131556,"","","",,4.16,16.64,oz,delivered,03/24/2021 at 16:38,58.00,190,4,N/A,N/A,10.45,41.80,,
T2842,Vuori Clothing,Daydream Crew | Ink Heather,Ink Heather / M,VW133HINMED,843084131549,"","","",,4.16,16.64,oz,delivered,03/24/2021 at 16:38,58.00,386,4,N/A,N/A,10.45,41.80,,
T2842,Vuori Clothing,Daydream Crew | Ink Heather,Ink Heather / S,VW133HINSML,843084131532,"","","",,4.16,24.96,oz,delivered,03/24/2021 at 16:38,58.00,300,6,N/A,N/A,10.45,62.70,,
T2842,Vuori Clothing,Daydream Crew | Ink Heather,Ink Heather / XL,VW133HINXLG,843084131563,"","","",,4.16,8.32,oz,delivered,03/24/2021 at 16:38,58.00,95,2,N/A,N/A,10.45,20.90,,
T2842,Vuori Clothing,Daydream Crew | Ink Heather,Ink Heather / XS,VW133HINXSM,843084131525,"","","",,4.16,20.8,oz,delivered,03/24/2021 at 16:38,58.00,67,5,N/A,N/A,10.45,52.25,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | White Heather,White Heather / L,VW164HTWLRG,843084158195,,,,,11.2,44.8,oz,delivered,03/24/2021 at 16:38,78.00,26,4,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | White Heather,White Heather / M,VW164HTWMED,843084158188,,,,,11.2,67.2,oz,delivered,03/24/2021 at 16:38,78.00,132,6,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | White Heather,White Heather / S,VW164HTWSML,843084158171,,,,,11.2,67.2,oz,delivered,03/24/2021 at 16:38,78.00,138,6,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | White Heather,White Heather / XL,VW164HTWXLG,843084158201,,,,,11.2,22.4,oz,delivered,03/24/2021 at 16:38,78.00,8,2,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | White Heather,White Heather / XS,VW164HTWXSM,843084158164,,,,,11.2,44.8,oz,delivered,03/24/2021 at 16:38,78.00,29,4,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | Medium Heather Grey,Medium Heather Grey / L,VW164MHGLRG,843084158249,,,,,11.2,44.8,oz,delivered,03/24/2021 at 16:38,78.00,56,4,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | Medium Heather Grey,Medium Heather Grey / M,VW164MHGMED,843084158232,,,,,11.2,67.2,oz,delivered,03/24/2021 at 16:38,78.00,180,6,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | Medium Heather Grey,Medium Heather Grey / S,VW164MHGSML,843084158225,,,,,11.2,67.2,oz,delivered,03/24/2021 at 16:38,78.00,232,6,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | Medium Heather Grey,Medium Heather Grey / XL,VW164MHGXLG,843084158256,,,,,11.2,22.4,oz,delivered,03/24/2021 at 16:38,78.00,15,2,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Mudra Tee | Medium Heather Grey,Medium Heather Grey / XS,VW164MHGXSM,843084158218,,,,,11.2,44.8,oz,delivered,03/24/2021 at 16:38,78.00,82,4,N/A,N/A,,,,
T2842,Vuori Clothing,Mudra Fitted Tee | White Heather,White Heather / L,VW169HTWLRG,843084186976,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:38,58.00,404,4,N/A,N/A,,,,
T2842,Vuori Clothing,Mudra Fitted Tee | White Heather,White Heather / M,VW169HTWMED,843084186969,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:38,58.00,845,6,N/A,N/A,,,,
T2842,Vuori Clothing,Mudra Fitted Tee | White Heather,White Heather / S,VW169HTWSML,843084186952,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:38,58.00,882,6,N/A,N/A,,,,
T2842,Vuori Clothing,Mudra Fitted Tee | White Heather,White Heather / XL,VW169HTWXLG,843084186983,,,,,5.76,5.76,oz,delivered,03/24/2021 at 16:38,58.00,152,1,N/A,N/A,,,,
T2842,Vuori Clothing,Mudra Fitted Tee | White Heather,White Heather / XS,VW169HTWXSM,843084186945,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:38,58.00,332,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Black,Black / L,VW189BLKLRG,843084187928,,,,,3.52,14.08,oz,delivered,03/24/2021 at 16:38,58.00,170,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Black,Black / M,VW189BLKMED,843084187911,,,,,3.52,21.12,oz,delivered,03/24/2021 at 16:38,58.00,241,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Black,Black / S,VW189BLKSML,843084187904,,,,,3.52,21.12,oz,delivered,03/24/2021 at 16:38,58.00,139,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Black,Black / XL,VW189BLKXLG,843084187935,,,,,3.52,7.04,oz,delivered,03/24/2021 at 16:38,58.00,52,2,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Black,Black / XS,VW189BLKXSM,843084187898,,,,,3.52,14.08,oz,delivered,03/24/2021 at 16:38,58.00,19,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Oregano,Oregano / L,VW189ORELRG,843084187973,,,,,3.52,14.08,oz,delivered,03/24/2021 at 16:38,58.00,159,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Oregano,Oregano / M,VW189OREMED,843084187966,,,,,3.52,21.12,oz,delivered,03/24/2021 at 16:38,58.00,280,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Oregano,Oregano / S,VW189ORESML,843084187959,,,,,3.52,21.12,oz,delivered,03/24/2021 at 16:38,58.00,214,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Oregano,Oregano / XL,VW189OREXLG,843084187980,,,,,3.52,7.04,oz,delivered,03/24/2021 at 16:38,58.00,62,2,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Crop Tank | Oregano,Oregano / XS,VW189OREXSM,843084187942,,,,,3.52,14.08,oz,delivered,03/24/2021 at 16:38,58.00,30,4,N/A,N/A,,,,
T2842,Vuori Clothing,Cove Tank | Charcoal,Charcoal / L,VW192CCLLRG,843084188420,,,,,3.84,11.52,oz,delivered,03/24/2021 at 16:38,48.00,114,3,N/A,N/A,,,,
T2842,Vuori Clothing,Cove Tank | Charcoal,Charcoal / M,VW192CCLMED,843084188413,,,,,3.84,15.36,oz,delivered,03/24/2021 at 16:38,48.00,244,4,N/A,N/A,,,,
T2842,Vuori Clothing,Cove Tank | Charcoal,Charcoal / S,VW192CCLSML,843084188406,,,,,3.84,15.36,oz,delivered,03/24/2021 at 16:38,48.00,229,4,N/A,N/A,,,,
T2842,Vuori Clothing,Cove Tank | Charcoal,Charcoal / XL,VW192CCLXLG,843084188437,,,,,3.84,3.84,oz,delivered,03/24/2021 at 16:38,48.00,31,1,N/A,N/A,,,,
T2842,Vuori Clothing,Cove Tank | Charcoal,Charcoal / XS,VW192CCLXSM,843084188390,,,,,3.84,11.52,oz,delivered,03/24/2021 at 16:38,48.00,143,3,N/A,N/A,,,,
T2842,Vuori Clothing,Crescent Half Zip | Sierra Heather,Sierra Heather / L,VW220HISLRG,843084188628,,,,,6.88,13.76,oz,delivered,03/24/2021 at 16:39,68.00,14,2,N/A,N/A,,,,
T2842,Vuori Clothing,Crescent Half Zip | Sierra Heather,Sierra Heather / M,VW220HISMED,843084188611,,,,,6.88,41.28,oz,delivered,03/24/2021 at 16:39,68.00,9,6,N/A,N/A,,,,
T2842,Vuori Clothing,Crescent Half Zip | Sierra Heather,Sierra Heather / S,VW220HISSML,843084188604,,,,,6.88,41.28,oz,delivered,03/24/2021 at 16:38,68.00,11,6,N/A,N/A,,,,
T2842,Vuori Clothing,Crescent Half Zip | Sierra Heather,Sierra Heather / XL,VW220HISXLG,843084188635,,,,,6.88,6.88,oz,delivered,03/24/2021 at 16:39,68.00,3,1,N/A,N/A,,,,
T2842,Vuori Clothing,Crescent Half Zip | Sierra Heather,Sierra Heather / XS,VW220HISXSM,843084188598,,,,,6.88,27.52,oz,delivered,03/24/2021 at 16:38,68.00,7,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Sierra Heather,Sierra Heather / L,VW226HISLRG,840159733998,,,,,8.96,35.84,oz,delivered,03/24/2021 at 16:39,84.00,265,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Sierra Heather,Sierra Heather / M,VW226HISMED,840159733981,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,519,8,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Sierra Heather,Sierra Heather / S,VW226HISSML,840159733974,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,420,8,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Sierra Heather,Sierra Heather / XL,VW226HISXLG,840159734001,,,,,8.96,17.92,oz,delivered,03/24/2021 at 16:39,84.00,211,2,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Sierra Heather,Sierra Heather / XS,VW226HISXSM,840159733967,,,,,8.96,53.76,oz,delivered,03/24/2021 at 16:39,84.00,202,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Pale Heather Camo,Pale Heather Camo / L,VW226PHCLRG,843084188772,,,,,8.96,35.84,oz,delivered,03/24/2021 at 16:39,84.00,423,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Pale Heather Camo,Pale Heather Camo / M,VW226PHCMED,843084188765,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,904,8,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Pale Heather Camo,Pale Heather Camo / S,VW226PHCSML,843084188758,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,715,8,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Pale Heather Camo,Pale Heather Camo / XL,VW226PHCXLG,843084188789,,,,,8.96,17.92,oz,delivered,03/24/2021 at 16:39,84.00,291,2,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Essential Hoodie | Pale Heather Camo,Pale Heather Camo / XS,VW226PHCXSM,843084188741,,,,,8.96,53.76,oz,delivered,03/24/2021 at 16:39,84.00,358,6,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Halo Crew | Pale Grey Heather,Pale Grey Heather / L,VW241PHGLRG,840159725931,,,,,8.96,35.84,oz,delivered,03/24/2021 at 16:39,84.00,167,4,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Halo Crew | Pale Grey Heather,Pale Grey Heather / M,VW241PHGMED,840159725924,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,330,8,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Halo Crew | Pale Grey Heather,Pale Grey Heather / S,VW241PHGSML,840159725917,,,,,8.96,71.68,oz,delivered,03/24/2021 at 16:39,84.00,282,8,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Halo Crew | Pale Grey Heather,Pale Grey Heather / XL,VW241PHGXLG,840159725948,,,,,8.96,17.92,oz,delivered,03/24/2021 at 16:39,84.00,51,2,N/A,N/A,,,,
T2842,Vuori Clothing,Long-Sleeve Halo Crew | Pale Grey Heather,Pale Grey Heather / XS,VW241PHGXSM,840159725900,,,,,8.96,53.76,oz,delivered,03/24/2021 at 16:39,84.00,33,6,N/A,N/A,,,,
T2842,Vuori Clothing,Performance Jogger | Sierra Heather,Sierra Heather / L,VW303HISLRG,843084189526,,,,,8.32,66.56,oz,delivered,03/24/2021 at 16:39,84.00,941,8,N/A,N/A,,,,
T2842,Vuori Clothing,Performance Jogger | Sierra Heather,Sierra Heather / M,VW303HISMED,843084189519,,,,,8.32,99.84,oz,delivered,03/24/2021 at 16:39,84.00,1882,12,N/A,N/A,,,,
T2842,Vuori Clothing,Performance Jogger | Sierra Heather,Sierra Heather / S,VW303HISSML,843084189502,,,,,8.32,99.84,oz,delivered,03/24/2021 at 16:39,84.00,1691,12,N/A,N/A,,,,
T2842,Vuori Clothing,Performance Jogger | Sierra Heather,Sierra Heather / XL,VW303HISXLG,843084189533,,,,,8.32,33.28,oz,delivered,03/24/2021 at 16:39,84.00,347,4,N/A,N/A,,,,
T2842,Vuori Clothing,Performance Jogger | Sierra Heather,Sierra Heather / XS,VW303HISXSM,843084189496,,,,,8.32,83.2,oz,delivered,03/24/2021 at 16:39,84.00,613,10,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Ocean Shibori,Ocean Shibori / L,VW323OSHLRG,843084189977,,,,,5.6,22.4,oz,delivered,03/24/2021 at 16:39,84.00,364,4,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Ocean Shibori,Ocean Shibori / M,VW323OSHMED,843084189960,,,,,5.6,44.8,oz,delivered,03/24/2021 at 16:39,84.00,630,8,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Ocean Shibori,Ocean Shibori / S,VW323OSHSML,843084189953,,,,,5.6,44.8,oz,delivered,03/24/2021 at 16:39,84.00,858,8,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Ocean Shibori,Ocean Shibori / XL,VW323OSHXLG,843084189984,,,,,5.6,11.2,oz,delivered,03/24/2021 at 16:39,84.00,85,2,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Ocean Shibori,Ocean Shibori / XS,VW323OSHXSM,843084189946,,,,,5.6,33.6,oz,delivered,03/24/2021 at 16:39,84.00,426,6,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Sierra,Sierra / L,VW323SIELRG,843084190027,,,,,5.6,22.4,oz,delivered,03/24/2021 at 16:39,84.00,743,4,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Sierra,Sierra / M,VW323SIEMED,843084190010,,,,,5.6,44.8,oz,delivered,03/24/2021 at 16:39,84.00,1406,8,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Sierra,Sierra / S,VW323SIESML,843084190003,,,,,5.6,44.8,oz,delivered,03/24/2021 at 16:39,84.00,1545,8,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Sierra,Sierra / XL,VW323SIEXLG,843084190034,,,,,5.6,11.2,oz,delivered,03/24/2021 at 16:39,84.00,203,2,N/A,N/A,,,,
T2842,Vuori Clothing,Daily Legging | Sierra,Sierra / XS,VW323SIEXSM,843084189991,,,,,5.6,33.6,oz,delivered,03/24/2021 at 16:39,84.00,662,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Kelp Heather,Kelp Heather / L,VW339HKELRG,843084190324,,,,,5.28,21.12,oz,delivered,03/24/2021 at 16:39,56.00,20,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Kelp Heather,Kelp Heather / M,VW339HKEMED,843084190317,,,,,5.28,31.68,oz,delivered,03/24/2021 at 16:39,56.00,11,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Kelp Heather,Kelp Heather / S,VW339HKESML,843084190300,,,,,5.28,31.68,oz,delivered,03/24/2021 at 16:39,56.00,13,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Kelp Heather,Kelp Heather / XL,VW339HKEXLG,843084190331,,,,,5.28,10.56,oz,delivered,03/24/2021 at 16:39,56.00,3,2,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Kelp Heather,Kelp Heather / XS,VW339HKEXSM,843084190294,,,,,5.28,21.12,oz,delivered,03/24/2021 at 16:39,56.00,8,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Pale Grey Heather,Pale Grey Heather / L,VW339PHGLRG,843084190379,,,,,5.28,21.12,oz,delivered,03/24/2021 at 16:39,56.00,117,4,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Pale Grey Heather,Pale Grey Heather / M,VW339PHGMED,843084190362,,,,,5.28,31.68,oz,delivered,03/24/2021 at 16:39,56.00,145,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Pale Grey Heather,Pale Grey Heather / S,VW339PHGSML,843084190355,,,,,5.28,31.68,oz,delivered,03/24/2021 at 16:39,56.00,127,6,N/A,N/A,,,,
T2842,Vuori Clothing,Halo Performance Short | Pale Grey Heather,Pale Grey Heather / XS,VW339PHGXSM,843084190348,,,,,5.28,21.12,oz,delivered,03/24/2021 at 16:39,56.00,8,4,N/A,N/A,,,,
T2842,Vuori Clothing,Womens Ripstop Short | Army,Army / L,VW364ARMLRG,843084151172,"","","",,8.48,16.96,oz,delivered,03/24/2021 at 16:39,58.00,324,2,N/A,N/A,14.70,29.40,,
T2842,Vuori Clothing,Womens Ripstop Short | Army,Army / M,VW364ARMMED,843084151165,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,584,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Army,Army / S,VW364ARMSML,843084151158,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,1124,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Army,Army / XS,VW364ARMXSM,843084151141,"","","",,8.48,42.4,oz,delivered,03/24/2021 at 16:39,58.00,512,5,N/A,N/A,14.70,73.50,,
T2842,Vuori Clothing,Womens Ripstop Short | Black Camo,Black Camo / L,VW364BCMLRG,843084151226,"","","",,8.48,16.96,oz,delivered,03/24/2021 at 16:39,58.00,253,2,N/A,N/A,14.70,29.40,,
T2842,Vuori Clothing,Womens Ripstop Short | Black Camo,Black Camo / M,VW364BCMMED,843084151219,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,504,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Black Camo,Black Camo / S,VW364BCMSML,843084151202,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,917,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Black Camo,Black Camo / XS,VW364BCMXSM,843084151196,"","","",,8.48,25.44,oz,delivered,03/24/2021 at 16:39,58.00,426,3,N/A,N/A,14.70,44.10,,
T2842,Vuori Clothing,Womens Ripstop Short | Charcoal,Charcoal / L,VW364CCLLRG,843084151271,"","","",,8.48,16.96,oz,delivered,03/24/2021 at 16:39,58.00,307,2,N/A,N/A,14.70,29.40,,
T2842,Vuori Clothing,Womens Ripstop Short | Charcoal,Charcoal / M,VW364CCLMED,843084151264,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,562,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Charcoal,Charcoal / S,VW364CCLSML,843084151257,"","","",,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,921,4,N/A,N/A,14.70,58.80,,
T2842,Vuori Clothing,Womens Ripstop Short | Charcoal,Charcoal / XS,VW364CCLXSM,843084151240,"","","",,8.48,25.44,oz,delivered,03/24/2021 at 16:39,58.00,425,3,N/A,N/A,14.70,44.10,,
T2842,Vuori Clothing,Womens Ripstop Short | Hazel,Hazel / L,VW364HZLLRG,843084190720,,,,,8.48,16.96,oz,delivered,03/24/2021 at 16:39,58.00,61,2,N/A,N/A,,,,
T2842,Vuori Clothing,Womens Ripstop Short | Hazel,Hazel / M,VW364HZLMED,843084190713,,,,,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,59,4,N/A,N/A,,,,
T2842,Vuori Clothing,Womens Ripstop Short | Hazel,Hazel / S,VW364HZLSML,843084190706,,,,,8.48,33.92,oz,delivered,03/24/2021 at 16:39,58.00,34,4,N/A,N/A,,,,
T2842,Vuori Clothing,Womens Ripstop Short | Hazel,Hazel / XS,VW364HZLXSM,843084190690,,,,,8.48,25.44,oz,delivered,03/24/2021 at 16:39,58.00,21,3,N/A,N/A,,,,
T2842,Vuori Clothing,Dash Short | Black,Black / L,VW367BLKLRG,843084161294,,,,,4.96,9.92,oz,delivered,03/24/2021 at 16:39,58.00,365,2,N/A,N/A,11.45,22.90,,
T2842,Vuori Clothing,Dash Short | Black,Black / M,VW367BLKMED,843084161287,,,,,4.96,19.84,oz,delivered,03/24/2021 at 16:39,58.00,696,4,N/A,N/A,11.45,45.80,,
T2842,Vuori Clothing,Dash Short | Black,Black / S,VW367BLKSML,843084161270,,,,,4.96,19.84,oz,delivered,03/24/2021 at 16:39,58.00,815,4,N/A,N/A,11.45,45.80,,
T2842,Vuori Clothing,Dash Short | Black,Black / XS,VW367BLKXSM,843084161263,,,,,4.96,14.88,oz,delivered,03/24/2021 at 16:39,58.00,343,3,N/A,N/A,11.45,34.35,,
T2842,Vuori Clothing,Rib Studio Short | Black,Black / L,VW376BLKLRG,843084174553,,,,,3.68,11.04,oz,delivered,03/24/2021 at 16:39,64.00,141,3,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Black,Black / M,VW376BLKMED,843084174546,,,,,3.68,22.08,oz,delivered,03/24/2021 at 16:39,64.00,278,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Black,Black / S,VW376BLKSML,843084174539,,,,,3.68,22.08,oz,delivered,03/24/2021 at 16:39,64.00,295,6,N/A,N/A,,,,
