Product,Variant,SKU,Barcode,Shopify ID,Weight,Vendor,Product Type,Custom Text Field,Custom Date Field,Retail Price,Cost Price,Unfulfilled,On Order,Expected Stock,Actual Stock,Adjustment,Adjustment Cost
Womens Ripstop Wideleg | Hazel,Hazel / M,VW416HZLMED,843084176663,33087457067111,12.64 oz,Vuori Clothing,Pants,,,84.00,,0,1,8,9,1,0.00
